2017-07-17 17:06:45.245 [http-nio-8084-exec-10] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/add.png] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:06:45.254 [http-nio-8084-exec-2] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/head.png] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:06:45.305 [http-nio-8084-exec-1] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/add.png] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:06:45.309 [http-nio-8084-exec-4] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/head.png] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:16:03.430 [http-nio-8084-exec-6] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/userinfo] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:16:13.067 [main] WARN  org.beetl.ext.spring.BeetlSpringViewResolver-Beetl不建议使用使用spring前缀，会导致include,layout找不到对应的模板，请使用beetl的配置RESOURCE.ROOT来配置模板根目录
2017-07-17 17:16:13.880 [main] WARN  o.s.boot.starter.redis.RedisStarterDeprecationWarningAutoConfiguration-spring-boot-starter-redis is deprecated as of Spring Boot 1.4, please migrate to spring-boot-starter-data-redis
2017-07-17 17:19:40.707 [http-nio-8084-exec-2] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/s/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:19:40.712 [http-nio-8084-exec-2] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/load.jpg] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:19:40.765 [http-nio-8084-exec-4] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/s/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:19:40.775 [http-nio-8084-exec-6] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/img/load.jpg] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:20:10.196 [http-nio-8084-exec-2] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/s/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:20:10.256 [http-nio-8084-exec-4] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/s/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:21:18.731 [http-nio-8084-exec-7] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/js/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
2017-07-17 17:21:18.792 [http-nio-8084-exec-10] WARN  org.springframework.web.servlet.PageNotFound-No mapping found for HTTP request with URI [/phoneui/j/static/assets/phoneui/js/mui.min.js] in DispatcherServlet with name 'dispatcherServlet'
